"도시철도 역별 승강차실적(월)","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"연도","기관","역명","호선","합계_승차인원","합계_하차인원","1월_승차인원","1월_하차인원","2월_승차인원","2월_하차인원","3월_승차인원","3월_하차인원","4월_승차인원","4월_하차인원","5월_승차인원","5월_하차인원","6월_승차인원","6월_하차인원","7월_승차인원","7월_하차인원","8월_승차인원","8월_하차인원","9월_승차인원","9월_하차인원","10월_승차인원","10월_하차인원","11월_승차인원","11월_하차인원","12월_승차인원","12월_하차인원"
"2024","부산교통공사","동원역","2호선","46537","39353","46537","39353","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","동의대역","2호선","153875","140622","153875","140622","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","모덕역","2호선","64122","60594","64122","60594","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","모라역","2호선","144442","129775","144442","129775","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","못골역","2호선","138753","144745","138753","144745","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","국제금융센터·부산은행역","2호선","137934","145692","137934","145692","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","문현역","2호선","151703","144034","151703","144034","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","민락역","2호선","107251","101499","107251","101499","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","부산대양산캠퍼스","2호선","55942","50600","55942","50600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","부암역","2호선","182104","166721","182104","166721","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","사상역","2호선","635606","637697","635606","637697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","서면역","2호선","740591","752571","740591","752571","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","센텀시티역","2호선","582523","571983","582523","571983","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","수영역","2호선","452551","441211","452551","441211","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","수정역","2호선","170968","164933","170968","164933","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","양산역","2호선","165357","163978","165357","163978","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","율리역","2호선","130880","123755","130880","123755","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","장산역","2호선","441287","427368","441287","427368","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","전포역","2호선","263830","323424","263830","323424","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","주례역","2호선","209023","180671","209023","180671","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","중동역","2호선","228380","209965","228380","209965","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","지게골역","2호선","77500","75074","77500","75074","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","해운대역","2호선","382112","399182","382112","399182","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","호포역","2호선","31314","39643","31314","39643","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","화명역","2호선","302540","313185","302540","313185","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","증산역","2호선","126530","133754","126530","133754","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","벡스코","2호선","314647","293726","314647","293726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","강서구청역","3호선","76276","72620","76276","72620","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","거제역","3호선","179023","177654","179023","177654","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2024","부산교통공사","구포역","3호선","86911","96410","86911","96410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
