운영상태,도로명전체주소,소재지전체주소,시설위치(지상/지하),시설면적(㎡),최대수용인원,위도(EPSG4326),경도(EPSG4326),좌표정보(X),좌표정보(Y)
사용중,"부산광역시 연제구 거제대로178번길 6, 2동 지하1층 (거제동, 한신)",부산광역시 연제구 거제동 584 한신,지하,466.0,564,35.18404000960135,129.07116041188524,1143055.312723,1688768.041906
사용중,부산광역시 연제구 과정로344번길 22 (연산동),부산광역시 연제구 연산동 307번지 10호,지하,1983.0,2403,35.1910365950381,129.09167374332662,1144910.802405,1689573.776651
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,595.0,721,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 토곡로 66 (연산동),부산광역시 연제구 연산동 3번지 1호,지하,165.0,200,35.18175680463327,129.1004424940035,1145725.777559,1688557.33622
사용중,부산광역시 연제구 세병로 34 (연산동),부산광역시 연제구 연산동 580번지 4호,지하,684.0,829,35.191405000007954,129.0839036261906,1144202.675065,1689603.336179
사용중,부산광역시 연제구 중앙대로 1116 (연산동),부산광역시 연제구 연산동 724번지 3호,지하,330.0,400,35.187264206774,129.08153755746108,1143994.55107,1689140.633823
사용중,부산광역시 연제구 중앙대로 1114 (연산동),부산광역시 연제구 연산동 726번지 16호,지하,165.0,200,35.18696447003131,129.08162168317196,1144002.740104,1689107.510717
사용중,부산광역시 연제구 토현로 10-0 (연산동),부산광역시 연제구 연산동 2220번지,지하,919.0,1113,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,"부산광역시 연제구 토현로 10 (연산동, 주공아파트)",부산광역시 연제구 연산동 2220 주공아파트,지하,925.0,1121,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,"부산광역시 연제구 토현로 10 (연산동, 주공아파트)",부산광역시 연제구 연산동 2220 주공아파트,지하,922.0,1117,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,"부산광역시 연제구 토현로 10 (연산동, 주공아파트)",부산광역시 연제구 연산동 2220 주공아파트,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,"부산광역시 연제구 토현로 10 (연산동, 주공아파트)",부산광역시 연제구 연산동 2220 주공아파트,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,"부산광역시 연제구 토현로 10 (연산동, 주공아파트)",부산광역시 연제구 연산동 2220 주공아파트,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,809.0,980,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,809.0,980,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,1061.0,1286,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,919.0,1113,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,595.0,721,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,357.0,432,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 토현로 10 (연산동),부산광역시 연제구 연산동 2220번지,지하,859.0,1041,35.18024794514842,129.10853160916258,1146465.092364,1688401.870287
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,694.0,841,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,561.0,680,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,760.0,921,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,495.0,600,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 아시아드대로46번길 3 (거제동),부산광역시 연제구 거제동 1011번지 1호,지하,198.0,240,35.18891137007826,129.06833304963362,1142789.333108,1689304.277155
사용중,부산광역시 연제구 거제대로136번길 6-0 (거제동),부산광역시 연제구 거제동 740번지 5호,지하,320.0,387,35.18045541202292,129.06972971271676,1142931.313078,1688368.403077
사용중,부산광역시 연제구 중앙대로 1108 (연산동),부산광역시 연제구 연산동 726번지 17호,지하,462.0,560,35.18666576080702,129.08196374491544,1144034.413922,1689074.875328
사용중,부산광역시 연제구 쌍미천로16번길 17 (연산동),부산광역시 연제구 연산동 2140번지 4호,지하,175.0,212,35.17575023108672,129.09228533976574,1144993.645225,1687879.195702
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,826.0,1001,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,859.0,1041,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,671.0,813,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,부산광역시 연제구 온천천남로 110 (연산동),부산광역시 연제구 연산동 388번지 1호,지하,707.0,856,35.190541398108046,129.10257984695855,1145904.700095,1689534.808658
사용중,"부산광역시 연제구 쌍미천로 70 (연산동, 연산삼성타워맨션)",부산광역시 연제구 연산동 1135-160 연산삼성타워맨션,지하,165.0,200,35.17908847469774,129.08894228160165,1144683.282477,1688244.583094
사용중,부산광역시 연제구 명륜로 10 (거제동),부산광역시 연제구 거제동 150번지 6호,지하,1986.0,2407,35.196004644860764,129.0813849962584,1143965.235347,1690109.849888
사용중지,"부산광역시 연제구 고분로 170, 부산경상대학교 (연산동)",부산광역시 연제구 연산동 277-4 부산경상대학,지하,622.0,753,35.1854637896514,129.10090387627594,1145761.170498,1688969.170081
사용중,부산광역시 연제구 토곡로 50-2 (연산동),부산광역시 연제구 연산동 3번지,지하,955.0,1157,35.18244075124872,129.10194873472335,1145861.71567,1688635.404739
사용중,부산광역시 연제구 세병로 16 (연산동),부산광역시 연제구 연산동 584번지 1호,지하,2314.0,2804,35.189954787202275,129.08427857801703,1144239.37841,1689443.031308
사용중,부산광역시 연제구 고분로98번길 16 (연산동),부산광역시 연제구 연산동 958번지 6호,지하,1943.0,2355,35.185067209379056,129.09316536674228,1145057.227936,1688913.863135
사용중,부산광역시 연제구 고분로 5 (연산동),부산광역시 연제구 연산동 729번지 10호,지하,132.0,160,35.18597205263387,129.08298119594485,1144128.283905,1688999.408272
사용중,부산광역시 연제구 월드컵대로 343 (거제동),부산광역시 연제구 거제동 1288번지 3호,지하,1904.0,2307,35.188338170457605,129.06079967857076,1142104.39585,1689229.904783
사용중,"부산광역시 연제구 월드컵대로 21, 한원 메디칼 빌딩 (연산동)",부산광역시 연제구 연산동 775-59 한원 메디칼 빌딩,지하,757.0,917,35.1765098165291,129.08557947481034,1144381.61211,1687953.685275
사용중,"부산광역시 연제구 중앙대로1150번길 15, 부산광역시장애인종합복지관 (연산동)",부산광역시 연제구 연산동 578-5 부산광역시장애인종합복지관,지하,661.0,801,35.19036017788246,129.08160036918235,1143994.806569,1689484.111268
사용중,"부산광역시 연제구 중앙대로1150번길 45 (연산동, 상아노블빌라)",부산광역시 연제구 연산동 579-10 상아노블빌라,지하,661.0,801,35.19062582602442,129.08312158318225,1144132.846213,1689515.780415
사용중,"부산광역시 연제구 쌍미천로84번길 2 (연산동, 서전기아타운)",부산광역시 연제구 연산동 1135-48 서전기아타운,지하,661.0,801,35.18041140382967,129.0882388765913,1144616.883416,1688390.290894
사용중,부산광역시 연제구 쌍미천로84번길 59-10 (연산동),부산광역시 연제구 연산동 1135번지 3호,지하,330.0,400,35.181251080053244,129.08932367299482,1144714.179174,1688485.001353
사용중,"부산광역시 연제구 고분로191번길 6, 부산광역시푸른도시가꾸기사업소 (연산동)",부산광역시 연제구 연산동 243-2 부산광역시푸른도시가꾸기사업소,지하,231.0,280,35.1853984631795,129.10459618290193,1146097.499115,1688967.345226
사용중,"부산광역시 연제구 토곡남로 11 (연산동, 연산부전타워)",부산광역시 연제구 연산동 57-134 연산부전타워,지하,1322.0,1602,35.181320227915194,129.10576915195125,1146211.613117,1688516.735227
사용중,부산광역시 연제구 중앙대로1226번길 30 (거제동),부산광역시 연제구 거제동 163번지 1호,지하,1157.0,1402,35.19836400451867,129.07959426259907,1143798.038139,1690368.943255
사용중,부산광역시 연제구 과정로344번길 50 (연산동),부산광역시 연제구 연산동 304번지 1호,지하,4132.0,5008,35.19202089161059,129.092379419174,1144973.305803,1689683.978288
사용중,부산광역시 연제구 온천천공원길 74 (거제동),부산광역시 연제구 거제동 1461번지 2호,지하,991.0,1201,35.19324614291402,129.0889776442853,1144661.402073,1689814.919008
사용중,"부산광역시 연제구 거제천로230번길 18, 부산광역시노인복지관 (연산동)",부산광역시 연제구 연산동 578-3 부산광역시노인복지관,지하,991.0,1201,35.19103987078439,129.08215268598468,1144043.895872,1689560.299088
사용중,"부산광역시 연제구 거제천로230번길 53 (연산동, 연산센터빌)",부산광역시 연제구 연산동 585-6 연산센터빌,지하,3305.0,4006,35.189476882229215,129.08268172026243,1144094.825253,1689387.708637
사용중지,"부산광역시 연제구 중앙대로 1146 (연산동, 대우자동차부산정비사업소)",부산광역시 연제구 연산동 586번지 3호,지하,132.0,160,35.18979618108943,129.0808812064825,1143930.320612,1689420.514432
사용중,"부산광역시 연제구 반송로 69, 하이트빌딩 (연산동)",부산광역시 연제구 연산동 582-6 하이트빌딩,지하,1887.0,2287,35.19038311148995,129.08697212693718,1144483.873131,1689494.450922
사용중,"부산광역시 연제구 고분로236번길 13 (연산동, 현대아파트)",부산광역시 연제구 연산동 481-3 현대아파트,지하,1434.0,1738,35.18380067000291,129.1079753148153,1146408.060915,1688795.098941
사용중,부산광역시 연제구 쌍미천로 58 (연산동),부산광역시 연제구 연산동 1777번지 11호,지하,1550.0,1878,35.17794766933775,129.0895591791896,1144741.482737,1688118.949857
사용중,부산광역시 연제구 월드컵대로 9 (연산동),부산광역시 연제구 연산동 787번지 5호,지하,380.0,460,35.17538742869447,129.0859706730872,1144419.223051,1687829.765119
사용중,"부산광역시 연제구 아시아드대로 12, 거제교회 (거제동)",부산광역시 연제구 거제동 878-7 거제교회,지하,1584.0,1920,35.186374835325786,129.07040390173265,1142982.335089,1689025.917616
사용중,부산광역시 연제구 월드컵대로 83 (연산동),부산광역시 연제구 연산동 717번지 14호,지하,1408.0,1706,35.1818808160227,129.0833825783209,1144172.059924,1688546.215269
사용중,부산광역시 연제구 반송로 29 (연산동),부산광역시 연제구 연산동 588번지 20호,지하,1917.0,2323,35.1879897354293,129.08389503758778,1144207.929272,1689224.522971
사용중,부산광역시 연제구 중앙대로 1001 (연산동),부산광역시 연제구 연산동 1000번지,지하,42215.0,51169,35.17928634958412,129.07595361899004,1143500.132875,1688247.704318
사용중,부산광역시 연제구 고분로 188 (연산동),부산광역시 연제구 연산동 243번지 26호,지하,198.0,240,35.18542114773632,129.10283772438171,1145937.337818,1688967.278065
사용중,부산광역시 연제구 좌수영로 291 (연산동),부산광역시 연제구 연산동 149번지 11호,지하,462.0,560,35.18780027197072,129.10982161583135,1146568.999717,1689241.433491
사용중,"부산광역시 연제구 아시아드대로28번길 9 (거제동, 대우아파트)",부산광역시 연제구 거제동 917-1 대우아파트,지하,5226.0,6334,35.18770971344691,129.06967961017588,1142914.046165,1689172.932272
사용중,"부산광역시 연제구 월드컵대로252번길 5 (거제동, 다뉴브하이타운)",부산광역시 연제구 거제동 1088-5 다뉴브하이타운,지하,1702.0,2063,35.190947185690305,129.0700118544006,1142938.626723,1689532.490293
사용중,부산광역시 연제구 아시아드대로46번길 15 (거제동),부산광역시 연제구 거제동 1025번지,지하,3616.0,4383,35.18888976639895,129.06903054641043,1142852.880101,1689302.883286
사용중,"부산광역시 연제구 고분로112번길 23 (연산동, 현대아파트)",부산광역시 연제구 연산동 983-9 현대아파트,지하,6142.0,7444,35.1846578160577,129.094782147437,1145205.176661874,1688870.816214091
사용중,부산광역시 연제구 토곡남로 15 (연산동),부산광역시 연제구 연산동 30번지 1호,지하,9163.0,11106,35.18134605476139,129.10529464502915,1146168.357304,1688518.901981
사용중지,부산광역시 연제구 중앙대로 1129 (연산동),부산광역시 연제구 연산동 1124번지 11호,지하,888.0,1076,35.188366605683804,129.08078124141517,1143923.740223,1689261.809802
사용중,"부산광역시 연제구 해맞이로 23 (거제동, 거제유림아시아드)",부산광역시 연제구 거제동 714-144 거제유림아시아드,지하,33773.0,40936,35.17693997853943,129.0671847631166,1142705.709737,1687974.837825
사용중,부산광역시 연제구 고분로67번길 13 (연산동),부산광역시 연제구 연산동 328번지 16호,지하,85.0,103,35.186250899214166,129.0897328755643,1144742.573863,1689040.147226
사용중,부산광역시 연제구 해맞이로77번길 19 (거제동),부산광역시 연제구 거제동 676번지 28호,지하,238.0,288,35.180985091760775,129.06756834788158,1142733.567632,1688424.046348
사용중,부산광역시 연제구 아시아드대로 지하 73 (거제동),부산광역시 연제구 거제동 1191번지 2호,지하,1983.0,2403,35.191212253241694,129.06757598295962,1142716.375199,1689558.389338
사용중,부산광역시 연제구 연수로 지하 229 (연산동),부산광역시 연제구 연산동 1805번지 3호,지하,4485.0,5436,35.17345495255998,129.0958068187964,1145318.425222,1687629.758475
사용중,부산광역시 연제구 월드컵대로 지하 23 (연산동),부산광역시 연제구 연산동 1515번지 11호,지하,7500.0,9090,35.17677078178604,129.08559983322488,1144383.00451,1687982.659498
사용중,부산광역시 연제구 월드컵대로 지하 209 (거제동),부산광역시 연제구 거제동 1190번지 1호,지하,9742.0,11808,35.1885585541869,129.07384125408583,1143291.491406,1689273.072217
사용중,부산광역시 연제구 아시아드대로22번길 19 (거제동),부산광역시 연제구 거제동 1180번지 8호,지하,284.0,344,35.1877218008447,129.07033193925272,1142973.422389,1689175.21108
사용중,"부산광역시 연제구 과정로294번길 10 (연산동, 동원베네스트)",부산광역시 연제구 연산동 346-11 동원베네스트,지하,899.0,1089,35.18916745738775,129.09554192298776,1145266.331888,1689372.109625
사용중,부산광역시 연제구 거제천로 233 (거제동),부산광역시 연제구 거제동 1468번지 1호,지하,4578.0,5549,35.19214660879672,129.0825883465451,1144081.608576,1689683.683378
사용중,부산광역시 연제구 세병로 44 (거제동),부산광역시 연제구 거제동 1467번지 1호,지하,9277.0,11244,35.192379447158395,129.08366840844766,1144179.536284,1689711.074802
사용중,"부산광역시 연제구 연제로 12 (연산동, 부산지방국세청)",부산광역시 연제구 연산동 1557번지,지하,3172.0,3844,35.17666869603345,129.07820004074884,1143709.309219,1687960.615532
사용중,"부산광역시 연제구 안연로 33 (연산동, 더샵파크시티)",부산광역시 연제구 연산동 2311번지,지하,6962.0,8438,35.1904000703693,129.09976816484286,1145648.944075,1689515.009272
사용중,"부산광역시 수영구 광안해변로 100 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,634.0,768,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 206동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,627.0,760,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 208동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,1092.0,1323,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 212동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,627.0,760,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 215동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,627.0,760,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 216동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,627.0,760,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,부산광역시 수영구 광안해변로 95 (비치아파트에이상가),부산광역시 수영구 남천동 148번지 9호,지하,841.0,1019,35.14334538620853,129.11489720362317,1147111.218167,1684318.252568
사용중,"부산광역시 수영구 광안해변로 100, 101동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,899.0,1089,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 102동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148-4 비치아파트,지하,825.0,1000,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 302동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,627.0,760,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 303동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 306동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 308동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 310동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 광안해변로 100, 312동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,660.0,800,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 100, 313동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,462.0,560,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중,"부산광역시 수영구 광안해변로 122 (남천동, 비치아파트 비상가)",부산광역시 수영구 남천동 148번지 5호,지하,888.0,1076,35.14570804506806,129.11497351414272,1147113.917384,1684580.416943
사용중,"부산광역시 수영구 광안해변로 100, 209동 (남천동, 비치아파트)",부산광역시 수영구 남천동 148번지 4호,지하,1092.0,1323,35.143753094947186,129.11518824839794,1147136.999673,1684363.903446
사용중지,"부산광역시 수영구 감포로 33 (광안동, 화목)",부산광역시 수영구 광안동 108번지 2호,지하,264.0,320,35.16153909604079,129.1198428570494,1147528.934067,1686343.51401
사용중지,"부산광역시 수영구 광일로9번길 13 (광안동, 부흥)",부산광역시 수영구 광안동 491번지 3호,지하,231.0,280,35.16150437173529,129.11295037698255,1146901.20004,1686329.460363
사용중,"부산광역시 수영구 광안해변로 141, 2동 (남천동, 협진태양아파트)",부산광역시 수영구 남천동 3번지 5호,지하,943.0,1143,35.14744145762802,129.11421126370135,1147041.355921,1684771.549611
사용중,부산광역시 수영구 민락본동로11번길 18 (민락동),부산광역시 수영구 민락동 23번지 3호,지하,426.0,516,35.1578002079009,129.1275848987165,1148240.898636,1685940.329436
사용중지,부산광역시 수영구 광서로 5-3 (광안동),부산광역시 수영구 광안동 691번지 13호,지하,390.0,472,35.16388780637783,129.1139141011963,1146984.690603,1686595.240801
사용중지,부산광역시 수영구 망미번영로74번길 88 (수영동),부산광역시 수영구 수영동 478번지 1호,지하,165.0,200,35.17294099530243,129.11532579158552,1147096.959748,1687601.455733
사용중지,부산광역시 수영구 수영로652번길 22 (광안동),부산광역시 수영구 광안동 100번지 9호,지하,330.0,400,35.16370663247606,129.11562099763665,1147140.483913,1686577.670118
사용중,"부산광역시 수영구 광안해변로15번길 68 (남천동, 뉴비치)",부산광역시 수영구 남천동 556번지 3호,지하,1494.0,1810,35.139208912943786,129.10963382101812,1146639.121134,1683851.691956
사용중,부산광역시 수영구 광남로48번길 41 (남천동),부산광역시 수영구 남천동 5번지 19호,지하,419.0,507,35.1460372778808,129.11393158020005,1147018.402934,1684615.393311
사용중,"부산광역시 수영구 광서로 54 (광안동, 상아아파트)",부산광역시 수영구 광안동 1046번지 7호,지하,462.0,560,35.16445475071733,129.10846873321003,1146487.701026,1686650.08841
사용중,"부산광역시 수영구 광서로 54 (광안동, 상아아파트)",부산광역시 수영구 광안동 1046번지 7호,지하,792.0,960,35.16445475071733,129.10846873321003,1146487.701026,1686650.08841
사용중,"부산광역시 수영구 광서로 54 (광안동, 상아아파트)",부산광역시 수영구 광안동 1046번지 7호,지하,693.0,840,35.16445475071733,129.10846873321003,1146487.701026,1686650.08841
사용중,부산광역시 수영구 수영로741번길 20 (현대아파트),부산광역시 수영구 수영동 541번지,지하,4603.0,5579,35.1689663603387,129.12131727722175,1147649.801335,1687169.491916
사용중,"부산광역시 수영구 수영로408번길 54 (남천동, 우성보라)",부산광역시 수영구 남천동 183번지,지하,2336.0,2831,35.140935978760865,129.11071731396157,1146734.73684,1684044.844337
사용중지,부산광역시 수영구 광남로 44 (남천동),부산광역시 수영구 남천동 7번지 14호,지하,462.0,560,35.14655156884038,129.11184997545897,1146827.841579,1684669.361377
사용중,"부산광역시 수영구 민락수변로 1 (민락동, 민락타운)",부산광역시 수영구 민락동 181번지 84호,지하,531.0,643,35.15561522105782,129.12370195725592,1147891.162684,1685692.203212
사용중,부산광역시 수영구 망미로30번길 23,부산광역시 수영구 망미동 777번지,지하,5561.0,6740,35.16996669838063,129.1030472322294,1145984.051821,1687253.468223
사용중,부산광역시 수영구 민락로6번길 49,부산광역시 수영구 민락동 36번지 3호,지하,181.0,219,35.157362302407506,129.124869535866,1147994.353434,1685887.715934
사용중,"부산광역시 수영구 광일로 63 (광안동, 광원아파트)",부산광역시 수영구 광안동 526번지 1호,지하,8028.0,9730,35.16284368907467,129.1071340973028,1146369.028569,1686469.434019
사용중,"부산광역시 수영구 광일로 63 (광안동, 광원아파트)",부산광역시 수영구 광안동 526번지 1호,지하,856.0,1037,35.16284368907467,129.1071340973028,1146369.028569,1686469.434019
사용중,"부산광역시 수영구 광일로 63 (광안동, 광원아파트)",부산광역시 수영구 광안동 526번지 1호,지하,1042.0,1263,35.16284368907467,129.1071340973028,1146369.028569,1686469.434019
사용중,"부산광역시 수영구 광일로 63 (광안동, 광원아파트)",부산광역시 수영구 광안동 526번지 1호,지하,1167.0,1414,35.16284368907467,129.1071340973028,1146369.028569,1686469.434019
사용중,부산광역시 수영구 연수로310번길 17 (망미동),부산광역시 수영구 망미동 801번지 2호,지하,264.0,320,35.17177151436928,129.10395568147777,1146063.559747,1687454.981806
사용중,부산광역시 수영구 망미배산로70번길 45 (망미동),부산광역시 수영구 망미동 880번지 84호,지하,640.0,775,35.176492748302486,129.0997238598663,1145669.732062,1687972.424718
사용중,부산광역시 수영구 금련로43번길 54 (망미동),부산광역시 수영구 망미동 774번지 269호,지하,254.0,307,35.17101905061514,129.09855721810175,1145573.249197,1687363.606153
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,706.0,855,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,432.0,523,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,432.0,523,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,380.0,460,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,432.0,523,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,380.0,460,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,706.0,855,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,380.0,460,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중,부산광역시 수영구 광일로 49 (광안동),부산광역시 수영구 광안동 529번지,지하,706.0,855,35.1626063342739,129.1085819109684,1146501.32508,1686445.239799
사용중지,부산광역시 수영구 광일로 20 (광안동),부산광역시 수영구 광안동 494번지 4호,지하,389.0,471,35.16232161259281,129.1119359404369,1146807.331873,1686418.605982
사용중,부산광역시 수영구 광일로 27 (광안동),부산광역시 수영구 광안동 496번지 6호,지하,198.0,240,35.16227163225104,129.11110264218462,1146731.522097,1686411.832726
사용중,"부산광역시 수영구 남천바다로21번길 51 (광안동, 태평양하이츠)",부산광역시 수영구 광안동 182번지 4호,지하,1267.0,1535,35.151207600247204,129.1144115184745,1147052.821247,1685189.563169
사용중,"부산광역시 수영구 광안해변로312번길 11 (민락동, 진로비치아파트)",부산광역시 수영구 민락동 113번지 21호,지하,597.0,723,35.15649276678347,129.1276259857018,1148247.013915,1685795.376781
사용중,"부산광역시 수영구 광안해변로312번길 11 (민락동, 진로비치아파트)",부산광역시 수영구 민락동 113번지 21호,지하,297.0,360,35.15649276678347,129.1276259857018,1148247.013915,1685795.376781
사용중,"부산광역시 수영구 광안해변로294번길 7 (민락동, 진로비치아파트1차)",부산광역시 수영구 민락동 113번지 23호,지하,723.0,876,35.15607676020449,129.12601130107092,1148100.686398,1685746.830406
사용중,"부산광역시 수영구 광안해변로294번길 7 (민락동, 진로비치아파트1차)",부산광역시 수영구 민락동 113번지 23호,지하,597.0,723,35.15607676020449,129.12601130107092,1148100.686398,1685746.830406
사용중,"부산광역시 수영구 광안해변로294번길 7 (민락동, 진로비치아파트1차)",부산광역시 수영구 민락동 113번지 23호,지하,1000.0,1212,35.15607676020449,129.12601130107092,1148100.686398,1685746.830406
