경도,위도,최대수용인원,도로명주소,대피소 종류,시설면적(㎡),운영상태
129.13353487840416,35.194633749299044,3000,부산광역시 해운대구 재반로212번길 67 ,민방위,2475.0,사용중
129.134227068754,35.19830888130487,3136,부산광역시 해운대구 재반로226번길 72 ,민방위,2588.0,사용중
129.16041592256332,35.228166977476945,3144,부산광역시 해운대구 신반송로 171 ,민방위,2594.0,사용중
129.13849698069166,35.17169277886749,4000,부산광역시 해운대구 해운대로 361 ,민방위,3300.0,사용중
129.17448275386738,35.17727085082787,7272,부산광역시 해운대구 대천로103번길 29 ,민방위,6000.0,사용중
129.17795348618412,35.171170877207054,6060,부산광역시 해운대구 대천로 187 ,민방위,5000.0,사용중
129.11920393716906,35.20225272380162,9860,부산광역시 해운대구 선수촌로 95 ,민방위,8135.0,사용중
129.11902040721404,35.20124018335847,120,부산광역시 해운대구 선수촌로 85 ,민방위,99.0,사용중
129.1624884492526,35.227998417998215,1916,부산광역시 해운대구 신반송로 163 ,민방위,1581.0,사용중
129.12751816495964,35.191716476593896,4819,부산광역시 해운대구 해운대로81번길 137 ,민방위,3976.0,사용중
129.1269638817,35.19140739781861,9967,부산광역시 해운대구 재반로 141 ,민방위,8223.0,사용중
129.18387016880413,35.168037574937394,7272,"부산광역시 해운대구 좌동순환로311번길 8, 1층 ",민방위,6000.0,사용중
129.18226377843095,35.17105750288524,6060,"부산광역시 해운대구 좌동순환로 280, 1층 ",민방위,5000.0,사용중
129.1802873260182,35.16740439888395,9696,"부산광역시 해운대구 세실로 19, 1~2층 ",민방위,8000.0,사용중
129.17991987678985,35.16833119757043,8484,"부산광역시 해운대구 대천로 225, 1~2층 ",민방위,7000.0,사용중
129.18493112417357,35.165818411198536,9696,"부산광역시 해운대구 청사포로 27, 1~4층 ",민방위,8000.0,사용중
129.18444596867212,35.16945761756775,9696,"부산광역시 해운대구 좌동순환로299번길 11, 1~2층 ",민방위,8000.0,사용중
129.17688598351134,35.166036287612776,7272,"부산광역시 해운대구 양운로37번길 11, 1~3층 ",민방위,6000.0,사용중
129.17889202778028,35.169829366840446,7272,"부산광역시 해운대구 대천로 205, 1~2층 ",민방위,6000.0,사용중
129.16857859639327,35.173305550702096,6060,부산광역시 해운대구 대천로67번길 15 ,민방위,5000.0,사용중
129.16950348714337,35.173122684795985,3636,부산광역시 해운대구 대천로67번길 7 ,민방위,3000.0,사용중
129.17024217703425,35.17193103520913,8484,부산광역시 해운대구 대천로 56 ,민방위,7000.0,사용중
129.18013107024913,35.17647993545607,8096,부산광역시 해운대구 좌동순환로217번길 7 ,민방위,6680.0,사용중
129.1754738878092,35.18002065137152,12000,부산광역시 해운대구 대천로103번길 61 ,민방위,9900.0,사용중
129.16968348306625,35.17803540429106,12000,"부산광역시 해운대구 양운로 182, 1~2층 ",민방위,9900.0,사용중
129.17694256976748,35.17831393383818,8672,부산광역시 해운대구 세실로 158 ,민방위,7155.0,사용중
129.1750105911186,35.17886393789009,12000,부산광역시 해운대구 대천로103번길 47 ,민방위,9900.0,사용중
129.1738201493363,35.17556703382055,6060,부산광역시 해운대구 대천로103번길 9 ,민방위,5000.0,사용중
129.17436875097752,35.17095763153203,764,"부산광역시 해운대구 양운로 91, 좌1동 행정복지센터 ",민방위,631.0,사용중
129.17450563050969,35.170685732496224,996,부산광역시 해운대구 양운로 87 ,민방위,822.0,사용중
129.17588735027005,35.17555295194882,11071,부산광역시 해운대구 세실로 126 ,민방위,9134.0,사용중
129.1762822715216,35.17659748138344,8064,부산광역시 해운대구 세실로 138 ,민방위,6653.0,사용중
129.16406926549357,35.228831717302185,3392,부산광역시 해운대구 신반송로 102 ,민방위,2799.0,사용중
129.1583532426067,35.228325141287115,3400,부산광역시 해운대구 신반송로 29 ,민방위,2805.0,사용중
129.1668422990091,35.17685857392245,8484,부산광역시 해운대구 좌동순환로99번길 22 ,민방위,7000.0,사용중
129.16772459001555,35.175686267237275,10909,부산광역시 해운대구 좌동순환로99번길 6 ,민방위,9000.0,사용중
129.16919997619286,35.17038806990184,10909,부산광역시 해운대구 대천로 35 ,민방위,9000.0,사용중
129.17746980470525,35.179678679276854,9104,부산광역시 해운대구 세실로 174 ,민방위,7511.0,사용중
129.14793369880024,35.22524301826146,367,"부산광역시 해운대구 아랫반송로 16, 반송1동 행정복지센터 ",민방위,303.0,사용중
129.14957558366154,35.22735074259398,3168,"부산광역시 해운대구 반송순환로 202, 1층 ",민방위,2614.0,사용중
129.15649872080218,35.229899492064774,680,부산광역시 해운대구 윗반송로 64 ,민방위,561.0,사용중
129.1835198447719,35.16648556736848,8121,"부산광역시 해운대구 청사포로 12, 1~2층 ",민방위,6700.0,사용중
129.18164502607428,35.16706513697646,9600,"부산광역시 해운대구 세실로 7, 1층 ",민방위,7920.0,사용중
129.16969055362202,35.17628269899791,2909,부산광역시 해운대구 좌동순환로 117 ,민방위,2400.0,사용중
129.16988799064583,35.17596358058414,6545,부산광역시 해운대구 좌동순환로 118 ,민방위,5400.0,사용중
129.16992367636175,35.17333334195694,3272,부산광역시 해운대구 대천로67번길 4 ,민방위,2700.0,사용중
129.11621548314568,35.202408218261645,6518,부산광역시 해운대구 삼어로 55 ,민방위,5378.0,사용중
129.12819877085144,35.18494688483657,1264,부산광역시 해운대구 재반로60번길 46-6 ,민방위,1043.0,사용중
129.18247307631302,35.160589258479774,1739,부산광역시 해운대구 달맞이길117번나길 81 ,민방위,1435.0,사용중
129.16355442455978,35.226743884049185,1040,부산광역시 해운대구 신반송로 80 ,민방위,858.0,사용중
129.16414595310496,35.22830961694485,1184,부산광역시 해운대구 신반송로 96 ,민방위,977.0,사용중
129.1625408166625,35.226699286572924,1808,부산광역시 해운대구 신반송로 72 ,민방위,1492.0,사용중
129.20449714153534,35.18158880438283,1060,부산광역시 해운대구 송정해변로 8-17 ,민방위,875.0,사용중
129.1623149536588,35.16412597561699,3744,부산광역시 해운대구 중동1로17번길 10-9,민방위,3089.0,사용중
129.1699635956451,35.16339022867263,2496,부산광역시 해운대구 좌동순환로 473 ,민방위,2060.0,사용중
129.1699635956451,35.16339022867263,2492,"부산광역시 해운대구 좌동순환로 473, 해운대로데오아울렛 ",민방위,2056.0,사용중
129.17091178049688,35.167821222632455,856,부산광역시 해운대구 좌동로14번길 32 ,민방위,707.0,사용중
129.17062671839244,35.17062835240028,884,부산광역시 해운대구 대천로42번길 16 ,민방위,730.0,사용중
129.1171807675155,35.18984717441835,5615,부산광역시 해운대구 해운대로76번길 55 ,민방위,4633.0,사용중
129.1979572789838,35.18280959546732,6787,부산광역시 해운대구 송정1로 20 ,민방위,5600.0,사용중
129.173125559544,35.16052758318434,12000,부산광역시 해운대구 달맞이길65번길 12-12 ,민방위,9900.0,사용중
129.1696920288615,35.16661723791065,11751,부산광역시 해운대구 해운대로  730 ,민방위,9695.0,사용중
129.1779875128109,35.17034338503998,6060,부산광역시 해운대구 해운대로  820 ,민방위,5000.0,사용중
129.13954384454024,35.16836613376792,9521,부산광역시 해운대구 해운대로  396 ,민방위,7855.0,사용중
129.15921647067245,35.16377550001969,10169,부산광역시 해운대구 해운대로  626 ,민방위,8390.0,사용중
129.1301397046933,35.19592610365188,521,부산광역시 해운대구 재반로211번길 9 ,민방위,430.0,사용중
129.1320132866414,35.19828167982601,920,부산광역시 해운대구 재반로226번길 13-73 ,민방위,759.0,사용중
129.1812189460001,35.176994313313735,12000,부산광역시 해운대구 좌동순환로217번길 19 ,민방위,9900.0,사용중
129.18026587783422,35.17620890753755,12000,부산광역시 해운대구 좌동순환로217번길 8 ,민방위,9900.0,사용중
129.20489832686894,35.19067880547456,12000,부산광역시 해운대구 해운대로 1188 ,민방위,9900.0,사용중
129.12508480898492,35.18981495237461,4060,부산광역시 해운대구 재반로125번길 30 ,민방위,3350.0,사용중
129.12190604930274,35.17951706596848,12921,부산광역시 해운대구 센텀중앙로 145 ,민방위,10660.0,사용중
129.1247561669907,35.17804067149377,7481,부산광역시 해운대구 센텀동로 123 ,민방위,6172.0,사용중
129.123037556836,35.17891727874121,4790,부산광역시 해운대구 센텀중앙로 142 ,민방위,3952.0,사용중
129.14392130446586,35.15685757973412,7598,부산광역시 해운대구 마린시티2로 33 ,민방위,6269.0,사용중
129.13321841935024,35.169658530021735,12000,부산광역시 해운대구 센텀남대로  76 ,민방위,9900.0,사용중
129.14790779322954,35.22487383192204,174,"부산광역시 해운대구 아랫반송로26번길 25-4, 장산길 행복마을센터 1층 ",민방위,144.0,사용중
129.12400648789034,35.19636959033476,10309,부산광역시 해운대구 반여로 68-12 ,민방위,8505.0,사용중
129.12777511474627,35.1782294794637,1800,부산광역시 해운대구 해운대로 253 ,민방위,1485.0,사용중
129.117703694122,35.191373320271055,2265,부산광역시 해운대구 해운대로38번길 60 ,민방위,1869.0,사용중
129.11542452337775,35.1926177027345,3715,부산광역시 해운대구 수영강변대로 382 ,민방위,3065.0,사용중
129.1221037961284,35.20385142931449,5495,부산광역시 해운대구 선수촌로 122 ,민방위,4534.0,사용중
129.1221037961284,35.20385142931449,5495,부산광역시 해운대구 선수촌로 122 ,민방위,4534.0,사용중
129.12259494948898,35.19764134316838,7506,부산광역시 해운대구 반여로 67 ,민방위,6193.0,사용중
128.9976215926431,35.10596895122955,1480,부산광역시 사하구 사리로55번길 16 ,민방위,1221.0,사용중
128.9656727773297,35.11375287787636,8944,부산광역시 사하구 낙동대로550번길 37 ,민방위,7379.0,사용중
128.94855718757248,35.109371666182874,1495,부산광역시 사하구 낙동남로1233번길 84 ,민방위,1234.0,사용중
129.0004416594653,35.099590272677105,528,"부산광역시 사하구 오작로 68, 1층 ",민방위,436.0,사용중지
129.0078801422368,35.094345276127164,247,"부산광역시 사하구 감내2로 21, 사하구종합사회복지관 ",민방위,204.0,사용중
128.98467106023236,35.10653891691505,520,부산광역시 사하구 마하로 81 ,민방위,429.0,사용중
128.97832499371776,35.063340671464225,2372,부산광역시 사하구 다대로 470 ,민방위,1957.0,사용중
128.989853679504,35.10420826623736,3191,부산광역시 사하구 승학로233번길 50 ,민방위,2633.0,사용중
128.9762157920864,35.09845909145016,2304,부산광역시 사하구 다대로22번길 30 ,민방위,1901.0,사용중
128.97725116176596,35.07645762042748,1640,부산광역시 사하구 다대로 289-0 ,민방위,1353.0,사용중
128.9606393154482,35.10210741628249,9800,부산광역시 사하구 하신중앙로 265 ,민방위,8085.0,사용중
128.9838515025433,35.0964914989038,798,부산광역시 사하구 장평로 410 ,민방위,659.0,사용중지
128.9712284999839,35.05129295893582,6840,부산광역시 사하구 다대로 617 ,민방위,5643.0,사용중
128.9605381975447,35.0951527128122,6680,부산광역시 사하구 하신번영로 140 ,민방위,5511.0,사용중
128.96301454349287,35.09492044738589,4498,부산광역시 사하구 하신중앙로 180 ,민방위,3711.0,사용중
128.96574283712215,35.097781230708975,5368,부산광역시 사하구 비봉로 42 ,민방위,4429.0,사용중
128.96349181350064,35.094232767172024,4812,부산광역시 사하구 하신중앙로 170 ,민방위,3970.0,사용중
128.97808991992517,35.092996161440944,4043,부산광역시 사하구 다대로 109 ,민방위,3336.0,사용중
128.9966214909405,35.09098476158057,3000,부산광역시 사하구 감천로 38 ,민방위,2475.0,사용중
128.97709179105416,35.06179214927642,11888,부산광역시 사하구 다대로 473 ,민방위,9808.0,사용중
128.96012309298723,35.11367687842202,7500,부산광역시 사하구 하신번영로 365 ,민방위,6188.0,사용중
128.9576989782078,35.10432067282888,876,부산광역시 사하구 하신번영로261번길 13 ,민방위,723.0,사용중
128.96881594294507,35.08205911136176,2000,부산광역시 사하구 장림로184번길 10 ,민방위,1650.0,사용중
128.9738570039791,35.10345072758266,8723,부산광역시 사하구 낙동대로  405 ,민방위,7197.0,사용중
129.0003803252128,35.103265420987526,6573,부산광역시 사하구 낙동대로  141 ,민방위,5423.0,사용중
128.98307345744334,35.09977786602253,7121,부산광역시 사하구 낙동대로  309 ,민방위,5875.0,사용중
128.99253400812313,35.09988069383177,9560,부산광역시 사하구 낙동대로  221 ,민방위,7887.0,사용중
128.97190177004066,35.06948864639034,3132,부산광역시 사하구 장평로41번길 19 ,민방위,2584.0,사용중
128.96623510678435,35.10622400663468,11669,부산광역시 사하구 낙동남로  1415 ,민방위,9627.0,사용중
128.9803346576346,35.10962550867847,2180,부산광역시 사하구 제석로 127 ,민방위,1799.0,사용중
128.96572127300243,35.05060097179278,1040,부산광역시 사하구 다대낙조2길 7 ,민방위,858.0,사용중
128.99625558707632,35.09104443035129,1600,부산광역시 사하구 감천로 32 ,민방위,1320.0,사용중
129.00936472067852,35.08424165471521,2600,부산광역시 사하구 감천로 175 ,민방위,2145.0,사용중
129.00413581680235,35.10089455292258,808,부산광역시 사하구 오작로 104 ,민방위,667.0,사용중지
128.9801748433303,35.09652025835328,3192,부산광역시 사하구 장평로 378 ,민방위,2634.0,사용중지
128.9843830996487,35.06557399674486,2643,부산광역시 사하구 다대로381번길 75 ,민방위,2181.0,사용중
128.98474964689163,35.06175181265195,4892,부산광역시 사하구 다송로 59 ,민방위,4036.0,사용중
128.9771345931755,35.072263539734,2060,부산광역시 사하구 다대로 339 ,민방위,1700.0,사용중
128.97721339674217,35.109220781233766,2328,부산광역시 사하구 제석로95번길 21 ,민방위,1921.0,사용중
128.98096990982384,35.063404837314,8255,부산광역시 사하구 다대로429번길 20 ,민방위,6811.0,사용중
128.9683206876483,35.05112200771811,12900,부산광역시 사하구 다대낙조2길 216 ,민방위,10643.0,사용중
128.99537058544502,35.09082080115489,10000,부산광역시 사하구 감천로 24 ,민방위,8250.0,사용중
128.964672695645,35.112447776067825,1784,부산광역시 사하구 낙동대로 542 ,민방위,1472.0,사용중
128.98447058603415,35.0874353361189,6400,부산광역시 사하구 을숙도대로709번길 31 ,민방위,5280.0,사용중
128.97101529597387,35.101561484293576,2267,부산광역시 사하구 동매로 120 ,민방위,1871.0,사용중
128.97218997125648,35.08506290818085,5200,부산광역시 사하구 을숙도대로 610 ,민방위,4290.0,사용중
128.97587969374663,35.08981776198202,7815,부산광역시 사하구 신산로 187 ,민방위,6448.0,사용중
128.99316067261728,35.08677592694349,3808,부산광역시 사하구 사하로 47 ,민방위,3142.0,사용중
128.97227579902793,35.10471726890961,6676,부산광역시 사하구 제석로 33 ,민방위,5508.0,사용중
128.98004325733564,35.109499852725044,3627,부산광역시 사하구 제석로 126 ,민방위,2993.0,사용중
128.96427523004917,35.09741023006319,6528,부산광역시 사하구 비봉로 29 ,민방위,5386.0,사용중
128.97846373597542,35.0818933236766,2544,부산광역시 사하구 다대로227번길 15 ,민방위,2099.0,사용중
128.9784402344995,35.08088816903204,6356,부산광역시 사하구 다대로227번길 37 ,민방위,5244.0,사용중
129.00972596606454,35.094099967502146,5916,부산광역시 사하구 옥천로 87,민방위,4881.0,사용중
128.98366787868022,35.1101991820597,1940,부산광역시 사하구 제석로 160 ,민방위,1601.0,사용중
128.99625114101693,35.093011654730496,4520,부산광역시 사하구 감천로21번길 35 ,민방위,3729.0,사용중
129.0081398106088,35.090488055748544,1448,부산광역시 사하구 감내1로 31 ,민방위,1195.0,사용중
128.96521452086776,35.078581947644096,9470,부산광역시 사하구 하신중앙로 2 ,민방위,7813.0,사용중
128.970780728999,35.08100359839959,4928,부산광역시 사하구 장림번영로 53 ,민방위,4066.0,사용중
128.99948500606175,35.1044086203254,10271,부산광역시 사하구 대티로1번길 22 ,민방위,8474.0,사용중
128.962316583077,35.053302595807146,16618,부산광역시 사하구 다대낙조2길 100 ,민방위,13710.0,사용중
128.9840343121871,35.111053448790805,2073,부산광역시 사하구 제석로 171 ,민방위,1711.0,사용중지
128.9726996305982,35.07393302138864,3728,부산광역시 사하구 장평로 87 ,민방위,3076.0,사용중
128.97897296608525,35.06706713475236,707,부산광역시 사하구 다대로 400 ,민방위,584.0,사용중
128.9790269076607,35.09193930739169,1520,부산광역시 사하구 다대로119번길 9-0 ,민방위,1254.0,사용중
128.9768589112461,35.09511560597564,7740,부산광역시 사하구 장평로 339-0 ,민방위,6386.0,사용중
128.9869159963502,35.09419187990005,3151,부산광역시 사하구 괴정로244번길 57 ,민방위,2600.0,사용중
128.9838758434428,35.09937419937032,3787,부산광역시 사하구 낙동대로 301 ,민방위,3125.0,사용중
128.9945520824567,35.10029817781903,10509,부산광역시 사하구 낙동대로 203 ,민방위,8670.0,사용중
128.9725007846544,35.076729691547,10631,부산광역시 사하구 장평로 119 ,민방위,8771.0,사용중
128.98093768093253,35.07629089581186,3333,부산광역시 사하구 다대로277번길 85 ,민방위,2750.0,사용중
128.9768420833312,35.10576755927277,2601,부산광역시 사하구 승학로71번길 30 ,민방위,2146.0,사용중
128.99437125648254,35.08922527593592,4860,부산광역시 사하구 사하로 80 ,민방위,4010.0,사용중
128.9990696214514,35.08947772112982,2504,부산광역시 사하구 감천로 68 ,민방위,2066.0,사용중
128.9607356546143,35.11670076159996,8774,부산광역시 사하구 하신번영로 400 ,민방위,7239.0,사용중
128.99367571704454,35.09787815750038,20292,부산광역시 사하구 사하로 183 ,민방위,16741.0,사용중
128.9816645690648,35.06520345098252,9800,부산광역시 사하구 다송로 23 ,민방위,8085.0,사용중
128.9736746415606,35.0896925402657,8683,부산광역시 사하구 신산로  168 ,민방위,7164.0,사용중
128.97723057967525,35.08194299248799,9530,부산광역시 사하구 다대로  230 ,민방위,7863.0,사용중
128.9767544534258,35.074766966577386,8627,부산광역시 사하구 다대로  310 ,민방위,7118.0,사용중
128.9797847170057,35.065395372829386,12379,부산광역시 사하구 다대로  422 ,민방위,10213.0,사용중
128.97128716732988,35.05748709507058,11252,부산광역시 사하구 다대로  548 ,민방위,9283.0,사용중
128.96581447765905,35.04831199180405,21203,부산광역시 사하구 다대로  692 ,민방위,17493.0,사용중
128.981551303675,35.0967802992704,69538,부산광역시 사하구 괴정로 166 ,민방위,57369.0,사용중
129.10568488445784,35.211257472647986,240,"부산광역시 금정구 반송로 365, 파크랜드 ",민방위,198.0,사용중
129.09138177834905,35.22961972563894,545,"부산광역시 금정구 중앙대로 1628, 금강고려화학 ",민방위,450.0,사용중지
129.0932472380667,35.274605231066445,1556,부산광역시 금정구 중앙대로 2128-12 ,민방위,1284.0,사용중
129.09493264358215,35.284052221361605,660,부산광역시 금정구 중앙대로 2238-0 ,민방위,545.0,사용중
129.09265405218164,35.27244193749126,7993,부산광역시 금정구 중앙대로 2107 ,민방위,6595.0,사용중
129.05623904358214,35.25030713355184,38,"부산광역시 금정구 산성로 452, 금성동 행정복지센터 ",민방위,32.0,사용중
129.09232617489292,35.2646870865003,5446,부산광역시 금정구 중앙대로 2019-1 ,민방위,4493.0,사용중
129.09516154599294,35.22925127005617,836,"부산광역시 금정구 동부곡로27번길 85, 102동  1층 ",민방위,690.0,사용중
129.1081195504261,35.21530196567539,3705,부산광역시 금정구 서동로175번길 46 ,민방위,3057.0,사용중
129.09294105187672,35.26881221254002,256,부산광역시 금정구 중앙대로 2068 ,민방위,212.0,사용중
129.09280867381725,35.2430862936051,2791,부산광역시 금정구 중앙대로 1777 ,민방위,2303.0,사용중
129.10957018484447,35.21330413748369,2197,부산광역시 금정구 중군진로 21 ,민방위,1813.0,사용중
129.09090435771216,35.223384369166126,593,부산광역시 금정구 부곡로 83 ,민방위,490.0,사용중
129.09508617054183,35.23822025049655,207,부산광역시 금정구 기찰로96번길 47 ,민방위,171.0,사용중
129.08866344938158,35.219913823181784,218,부산광역시 금정구 부곡로18번안길 37 ,민방위,180.0,사용중
129.09179993049003,35.27010272287236,522,부산광역시 금정구 팔송로7번길 45 ,민방위,431.0,사용중
129.09313964735375,35.26288126180349,869,부산광역시 금정구 금단로 156 ,민방위,717.0,사용중지
129.08899497150756,35.2681339725479,653,부산광역시 금정구 금강로 679 ,민방위,539.0,사용중
129.09312496481078,35.26168058075208,390,부산광역시 금정구 금단로 140 ,민방위,322.0,사용중지
129.08539247246165,35.278894676255895,127,부산광역시 금정구 청룡예전로 103 ,민방위,105.0,사용중
129.10763037960132,35.2163269468666,231,부산광역시 금정구 금사로 27 ,민방위,191.0,사용중
129.08556628708274,35.22739392609952,241,"부산광역시 금정구 금정로 29-6, 금정세대공감센터 ",민방위,199.0,사용중지
129.0920865498319,35.22021935274398,132,부산광역시 금정구 서동로 30 ,민방위,109.0,사용중지
129.09312496481078,35.26168058075208,390,부산광역시 금정구 금단로 140 ,민방위,322.0,사용중
129.09213569309625,35.27156488369993,249,부산광역시 금정구 중앙대로2097번길 6 ,민방위,206.0,사용중
129.09419291694596,35.26953106066812,881,부산광역시 금정구 벅구산로 25-5 ,민방위,727.0,사용중
129.09127414178434,35.264485504343845,3934,부산광역시 금정구 학산로 9 ,민방위,3246.0,사용중
129.0914750641838,35.2619571696634,2233,부산광역시 금정구 중앙대로 1989 ,민방위,1843.0,사용중
129.08989239424693,35.26185727861315,3132,부산광역시 금정구 중앙대로1985번길 30 ,민방위,2584.0,사용중
129.09176096312137,35.22639089041022,397,"부산광역시 금정구 부곡로 117, 부산은행 주차장 1층 ",민방위,328.0,사용중
129.08842842180266,35.22163696490997,1860,부산광역시 금정구 오시게로54번길 14 ,민방위,1535.0,사용중
129.075966931905,35.2270880746451,649,부산광역시 금정구 금샘로17번길 43-7 ,민방위,536.0,사용중
129.10413408415212,35.214635620929194,533,"부산광역시 금정구 서동로 162, 세웅병원 ",민방위,440.0,사용중
129.0858016681452,35.231236058115755,2132,부산광역시 금정구 부산대학로 49 ,민방위,1759.0,사용중지
129.09013255298856,35.22178897891233,4896,부산광역시 금정구 부곡로 64 ,민방위,4040.0,사용중
129.09111061183614,35.23343299041348,3910,"부산광역시 금정구 중앙대로1667번길 8, 102동 주차장 1층 ",민방위,3226.0,사용중
129.08621425885715,35.21765831313388,458,부산광역시 금정구 부곡로 1 ,민방위,378.0,사용중
129.11325366183112,35.298222929703904,233,부산광역시 금정구 두구죽전1길 13 ,민방위,193.0,사용중
129.0924967075418,35.27114521098316,615,부산광역시 금정구 중앙대로 2093 ,민방위,508.0,사용중지
129.09620855805952,35.27237174619343,1166,부산광역시 금정구 금정도서관로 33 ,민방위,962.0,사용중지
129.08993766684907,35.275468843726514,212,부산광역시 금정구 청룡로 23-1 ,민방위,175.0,사용중
129.0925328624653,35.2687258387951,288,부산광역시 금정구 중앙대로 2065 ,민방위,238.0,사용중
129.09291402164706,35.25268805548656,5207,부산광역시 금정구 금단로 33,민방위,4296.0,사용중
129.1113441763143,35.21996088772804,237,부산광역시 금정구 금사로 81 ,민방위,196.0,사용중
129.0838359794959,35.24509943713438,10659,부산광역시 금정구 금샘로229번길 29 ,민방위,8794.0,사용중지
129.0934291895793,35.253160302998104,8676,부산광역시 금정구 금단로 38,민방위,7158.0,사용중
129.1045799309132,35.21277889173808,473,"부산광역시 금정구 서동중심로 33, 서2동 행정복지센터 ",민방위,391.0,사용중
129.10882878037003,35.21326370996322,949,"부산광역시 금정구 중군진로 27, 삼한여명아파트 ",민방위,783.0,사용중
129.0872285652315,35.280319947655514,5487,부산광역시 금정구 청룡예전로 74 ,민방위,4527.0,사용중
129.0897925105889,35.27530121091389,209,부산광역시 금정구 청룡로 25 ,민방위,173.0,사용중
129.08215532248,35.2282556289779,4006,부산광역시 금정구 금강로 217 ,민방위,3305.0,사용중
129.0792426900721,35.228629926674884,5583,부산광역시 금정구 소정로 39 ,민방위,4606.0,사용중
129.08098536226322,35.2249801097598,5397,부산광역시 금정구 식물원로75번길 33 ,민방위,4453.0,사용중
129.046392177952,35.26018479768978,523,"부산광역시 금정구 북문로 178, 부산광역시학생교육원 ",민방위,432.0,사용중
129.09116670604493,35.23962848149424,32641,부산광역시 금정구 수림로 12 ,민방위,26929.0,사용중
129.09161604576613,35.225310799750275,351,부산광역시 금정구 부곡로 105 ,민방위,290.0,사용중
129.080968583386,35.2277481803054,248,"부산광역시 금정구 소정로 19, 장전2동 행정복지센터 ",민방위,205.0,사용중
129.0913533451281,35.25650373960501,5179,부산광역시 금정구 중앙대로 1927-1 ,민방위,4273.0,사용중
129.09117885066448,35.25247037921986,6810,부산광역시 금정구 중앙대로 1883 ,민방위,5619.0,사용중
129.1038046339565,35.217196372121755,349,부산광역시 금정구 서곡로33번길 9 ,민방위,288.0,사용중
129.10555258850744,35.21458695369132,517,부산광역시 금정구 서동로 173 ,민방위,427.0,사용중
129.10236620335814,35.21614473527343,1153,부산광역시 금정구 서동로141번길 21 ,민방위,952.0,사용중
129.09006221790509,35.23115729038964,59844,"부산광역시 금정구 부산대학로 10, 주차장1,2,3층 ",민방위,49372.0,사용중
129.10093904323725,35.218214694918444,223,"부산광역시 금정구 서부로 56, 제일요양병원 ",민방위,184.0,사용중지
129.08949012510683,35.239505402735844,7380,부산광역시 금정구 수림로 25 ,민방위,6089.0,사용중
129.08873865260392,35.23729632273495,870,부산광역시 금정구 부곡온천천로 126 ,민방위,718.0,사용중
129.11365627128734,35.22070896576619,695,부산광역시 금정구 공단동로29번길 60 ,민방위,574.0,사용중
129.09083800497564,35.223166554019095,1739,"부산광역시 금정구 부곡로 79, 이원빌딩 ",민방위,1435.0,사용중지
129.09952481801577,35.219218415779785,614,"부산광역시 금정구 서부로 72, 동성교회 ",민방위,507.0,사용중
129.09839244912354,35.21457710613907,6729,부산광역시 금정구 명서로 76,민방위,5552.0,사용중
129.09948603814723,35.21333233453325,4490,부산광역시 금정구 명서로 94,민방위,3705.0,사용중
129.08857762002083,35.2193101343235,23038,부산광역시 금정구 부곡로 32-12 ,민방위,19007.0,사용중
129.10743995297105,35.21315048973791,5578,"부산광역시 금정구 반송로 387, 서동철역 ",민방위,4602.0,사용중
129.11525445450943,35.215863452649415,5712,부산광역시 금정구 반송로 465 ,민방위,4713.0,사용중
129.0815597439543,35.238196753343274,21143,부산광역시 금정구 금강로335번길 90 ,민방위,17443.0,사용중
129.0814243001032,35.22572563207419,86309,부산광역시 금정구 식물원로 64 ,민방위,71205.0,사용중
129.08787671795406,35.252258452678824,90140,부산광역시 금정구 금강로 502 ,민방위,74366.0,사용중
129.08758496446725,35.252396197209805,137374,부산광역시 금정구 금강로 503 ,민방위,113334.0,사용중
129.091096779179,35.22382411932752,2496,부산광역시 금정구 부곡로 87 ,민방위,2060.0,사용중
129.0924527856304,35.25932768135997,3614,부산광역시 금정구 금단로 113-5 ,민방위,2982.0,사용중
129.0938776483493,35.26422310428317,1945,부산광역시 금정구 금단로 171,민방위,1605.0,사용중
129.08869864456648,35.27081199960772,551,부산광역시 금정구 금강로709번길 5 ,민방위,455.0,사용중
129.08417967901497,35.242160410240835,28124,부산광역시 금정구 금강로379번길 50 ,민방위,23203.0,사용중
129.08451205603086,35.24094758743595,28115,부산광역시 금정구 수림로72번길 21 ,민방위,23195.0,사용중
129.085928561963,35.2263124958547,97215,부산광역시 금정구 금정로 20 ,민방위,80203.0,사용중
128.94696358842444,35.17292342910797,2476,부산광역시 강서구 공항진입로 108 ,민방위,2043.0,사용중
128.94696358842444,35.17292342910797,643,부산광역시 강서구 공항진입로 108 ,민방위,531.0,사용중
128.9353984085432,35.21449252935264,499,부산광역시 강서구 제도로 1171 ,민방위,412.0,사용중
128.9032325794913,35.11948216687834,236,부산광역시 강서구 순아강변길 5 ,민방위,195.0,사용중
128.98047886681636,35.21128454733313,2071,부산광역시 강서구 낙동북로 477 ,민방위,1709.0,사용중
128.9594475104969,35.21734744394899,1208,부산광역시 강서구 대저로63번길 49 ,민방위,997.0,사용중
128.87748013108524,35.08925262668383,6144,부산광역시 강서구 르노삼성대로 61 ,민방위,5069.0,사용중지
128.87748013108524,35.08925262668383,11652,부산광역시 강서구 르노삼성대로 61 ,민방위,9613.0,사용중지
128.8556774147232,35.09365529650237,739,부산광역시 강서구 녹산산업중로 333,민방위,610.0,사용중지
128.8401132795232,35.08578303854092,1259,부산광역시 강서구 녹산산단232로 38-26 ,민방위,1039.0,사용중
