주소,세대수,위도,경도
부산광역시 수영구 황령대로473번길 15 ,299,35.1399541,129.1064777
부산광역시 수영구 수영로646번길 7 ,28,35.1633715,129.1156684
부산광역시 수영구 장대골로19번가길 8 ,20,35.1578506,129.1105291
부산광역시 수영구 수영로636번길 5 ,28,35.16245410000001,129.1152936
부산광역시 수영구 망미번영로24번길 101 ,21,35.166923,129.1129552
부산광역시 수영구 남천바다로9번길 41-4 ,44,35.1519105,129.112351
부산광역시 수영구 무학로9번길 59 ,64,35.1643922,129.1152372
부산광역시 수영구 수영로476번길 11 ,28,35.1483497,129.1112937
부산광역시 수영구 남천바다로10번길 34 ,24,35.1484789,129.1113768
부산광역시 수영구 광서로10번길 38 ,60,35.1657417,129.1141344
부산광역시 수영구 수영로665번길 8 ,24,35.1653651,129.114283
부산광역시 수영구 연수로391번길 22 ,24,35.16994529999999,129.1134128
부산광역시 수영구 광남로84번길 4 ,77,35.1493758,129.1141558
부산광역시 수영구 광일로 36 ,70,35.1627601,129.1102836
부산광역시 수영구 광일로 36 ,120,35.1627601,129.1102836
부산광역시 수영구 수영로680번길 9 ,66,35.166568,129.115582
부산광역시 수영구 무학로10번길 7 ,26,35.1614405,129.1149596
부산광역시 수영구 망미번영로85번길 35-4 ,24,35.1751486,129.1091044
부산광역시 수영구 수영로588번길 7 ,119,35.1583527,129.1136432
부산광역시 수영구 망미번영로38번길 95 ,39,35.16817030000001,129.1131919
부산광역시 수영구 광남로10번길 15-8 ,42,35.14377229999999,129.1107942
부산광역시 수영구 무학로9번길 72 ,20,35.164957,129.1156837
부산광역시 수영구 수영로642번길 25 ,24,35.162839,129.1156707
부산광역시 수영구 광안로16번길 46 ,20,35.1548057,129.1131867
부산광역시 수영구 수영로642번길 9 ,20,35.16296579999999,129.1148563
부산광역시 수영구 수영로610번길 8 ,20,35.1600857,129.1141103
부산광역시 수영구 수영로606번길 81 ,24,35.159253,129.1180499
부산광역시 수영구 광안로35번길 41 ,20,35.1574034,129.1165007
부산광역시 수영구 망미번영로38번길 97 ,28,35.1680526,129.1133176
부산광역시 수영구 망미번영로38번길 99 ,28,35.1679755,129.1134329
부산광역시 수영구 남천동로10번길 15 ,22,35.1422716,129.1094734
부산광역시 수영구 민락로6번길 16 ,22,35.1562979,129.1234933
부산광역시 수영구 수영로 398-6 ,29,35.1415925,129.1080044
부산광역시 수영구 연수로404번길 37 ,20,35.1672466,129.112033
부산광역시 수영구 수영로522번길 13 ,21,35.1523092,129.1125889
부산광역시 수영구 수영로665번길 26 ,20,35.1656487,129.1134771
부산광역시 수영구 민락본동로 29 ,20,35.159252,129.128328
부산광역시 수영구 무학로21번길 17 ,21,35.1624181,129.1162064
부산광역시 수영구 남천바다로10번길 8 ,20,35.1496025,129.1116314
부산광역시 수영구 수미로14번길 35 ,423,35.1723751,129.1118521
부산광역시 수영구 망미번영로52번길 87-5 ,24,35.1696173,129.1133344
부산광역시 수영구 무학로64번길 14-1 ,22,35.1605807,129.1207065
부산광역시 수영구 광서로10번길 41 ,22,35.1660304,129.1137838
부산광역시 수영구 수영로636번길 13 ,24,35.1623719,129.1156689
부산광역시 수영구 수영로606번길 5-8 ,20,35.1599494,129.1140726
부산광역시 수영구 수영로606번길 5-4 ,20,35.1598328,129.1140582
부산광역시 수영구 수영로680번길 33 ,25,35.1663671,129.116847
부산광역시 수영구 수영로 535-6 ,44,35.1537818,129.1116377
부산광역시 수영구 수영로642번길 26 ,28,35.1625897,129.1156311
부산광역시 수영구 장대골로7번길 51 ,70,35.1566333,129.1123288
부산광역시 수영구 수영로 776 ,1006,35.1652815,129.1238241
부산광역시 수영구 수영로642번길 57 ,20,35.162611,129.1174403
부산광역시 수영구 수영로642번길 43 ,20,35.1627155,129.1166991
부산광역시 수영구 남천서로25번길 17 ,24,35.1431972,129.1060119
부산광역시 수영구 광안해변로 446 ,157,35.1612326,129.1301226
부산광역시 수영구 장대골로 8-6 ,46,35.1592655,129.112576
부산광역시 수영구 광안로 20 ,928,35.1552699,129.1153048
부산광역시 수영구 장대골로 14-14 ,35,35.1599028,129.1117577
부산광역시 수영구 망미번영로38번길 109 ,32,35.1677358,129.1138267
부산광역시 수영구 망미번영로52번길 87-9 ,24,35.1697368,129.1134295
부산광역시 수영구 수영로582번길 33 ,22,35.1576049,129.1150039
부산광역시 수영구 수영로 641 ,298,35.1630621,129.1136894
부산광역시 수영구 수영로610번길 54 ,24,35.1597098,129.1166093
부산광역시 수영구 망미번영로38번길 13 ,20,35.1705144,129.1097553
부산광역시 수영구 수영로642번길 51 ,20,35.1626595,129.1171007
부산광역시 수영구 수영로646번길 27 ,25,35.1632379,129.1166343
부산광역시 수영구 수영로725번길 47 ,29,35.1683751,129.1163186
부산광역시 수영구 호암로9번길 7 ,112,35.1560101,129.1121202
부산광역시 수영구 연수로382번길 20 ,28,35.1692312,129.1105567
부산광역시 수영구 수영로 413-1 ,28,35.1432205,129.1086213
부산광역시 수영구 수영로642번길 41 ,28,35.1627406,129.1165284
부산광역시 수영구 광서로11번길 5 ,20,35.1638829,129.1132191
부산광역시 수영구 민락본동로 7 ,99,35.1577025,129.1281409
부산광역시 수영구 수영로575번길 11 ,44,35.157169,129.1123104
부산광역시 수영구 광서로10번길 10 ,58,35.1645177,129.1138769
부산광역시 수영구 무학로10번길 28 ,20,35.1606004,129.1144839
부산광역시 수영구 광안로7번길 17 ,65,35.1579044,129.1137696
부산광역시 수영구 연수로364번길 19 ,24,35.1696936,129.1090983
부산광역시 수영구 광남로 161 ,41,35.1556875,129.1183653
부산광역시 수영구 광일로 13-7 ,26,35.16182149999999,129.1125767
부산광역시 수영구 수영로652번길 6 ,68,35.1637566,129.1146981
부산광역시 수영구 과정로42번길 50 ,28,35.1743602,129.1101746
부산광역시 수영구 연수로 340 ,20,35.1713361,129.1074685
부산광역시 수영구 연수로396번길 13-1 ,20,35.1681396,129.1121589
부산광역시 수영구 무학로33번길 16 ,22,35.1621573,129.1178048
부산광역시 수영구 수영로642번길 68 ,22,35.1623358,129.1179168
부산광역시 수영구 수영로636번길 30,24,35.1619878,129.1165693
부산광역시 수영구 민락수변로7번길 60 ,396,35.1554225,129.12702
부산광역시 수영구 남천바다로10번길 56 ,24,35.1475348,129.1109746
부산광역시 수영구 남천바다로9번길 42-18 ,22,35.1513549,129.1133554
부산광역시 수영구 남천동로9번길 15 ,29,35.1435405,129.1100284
부산광역시 수영구 광남로 104-1,20,35.15109950000001,129.1154492
부산광역시 수영구 광일로20번가길 18 ,26,35.16305699999999,129.1110823
부산광역시 수영구 광서로16번길 13 ,26,35.1647859,129.1128495
부산광역시 수영구 수영로528번길 22 ,24,35.1522855,129.1140632
부산광역시 수영구 광서로10번길 13-8 ,20,35.1649569,129.1133424
부산광역시 수영구 수영로545번가길 22 ,26,35.1537284,129.1114036
부산광역시 수영구 수영로618번길 116 ,20,35.1598867,129.1201926
부산광역시 수영구 수영로588번길 26 ,26,35.1579316,129.1146203
부산광역시 수영구 수영로588번길 28 ,24,35.1579057,129.1147836
부산광역시 수영구 수영로588번가길 28 ,26,35.1587519,129.1183383
부산광역시 수영구 연수로392번길 43 ,24,35.1676658,129.1109971
부산광역시 수영구 남천동로9번길 38 ,44,35.1441851,129.1108209
부산광역시 수영구 무학로63번길 142 ,405,35.1675663,129.1197378
부산광역시 수영구 수영로600번길 76 ,20,35.1584637,129.1182881
부산광역시 수영구 감포로 13-5 ,26,35.1596299,129.1202405
부산광역시 수영구 수영로606번길 98 ,20,35.1588381,129.1188396
부산광역시 수영구 수영로624번길 42-9 ,20,35.1604931,129.1170011
부산광역시 수영구 과정로5번길 18 ,20,35.1722726,129.1081151
부산광역시 수영구 무학로 26-6 ,24,35.1613502,129.1166736
부산광역시 수영구 수영로642번길 53 ,20,35.1626366,129.1172603
부산광역시 수영구 무학로 24-7 ,20,35.1612422,129.1165066
부산광역시 수영구 연수로 340 ,38,35.1713361,129.1074685
부산광역시 수영구 광안로35번길 55 ,22,35.1580009,129.1165034
부산광역시 수영구 광서로36번길 17-7,20,35.1651839,129.110721
부산광역시 수영구 수영로610번길 66 ,20,35.1596433,129.1172052
부산광역시 수영구 광남로83번길 32-3 ,25,35.1505823,129.1124145
부산광역시 수영구 무학로22번길 8 ,20,35.1613631,129.1159823
부산광역시 수영구 연수로392번길 42 ,25,35.1678991,129.1108041
부산광역시 수영구 수영로 754 ,840,35.166143,129.1209764
부산광역시 수영구 감포로102번길 11 ,70,35.1678146,129.1184889
부산광역시 수영구 망미로30번길 51 ,343,35.1699654,129.1003814
부산광역시 수영구 광서로36번길 5-3 ,20,35.1649408,129.1106623
부산광역시 수영구 수영로588번길 69 ,22,35.1578706,129.1170779
부산광역시 수영구 수영로642번길 54 ,22,35.1623426,129.1171253
부산광역시 수영구 수영로618번길 84 ,23,35.1600464,129.1183124
부산광역시 수영구 연수로392번길 37 ,23,35.1677791,129.1111203
부산광역시 수영구 광일로20번가길 11 ,25,35.1627491,129.1113863
부산광역시 수영구 무학로 24-8 ,22,35.1612594,129.1163293
부산광역시 수영구 수영로624번길 35 ,24,35.1611027,129.1166187
부산광역시 수영구 수영로 506 ,263,35.1506439,129.1117399
부산광역시 수영구 장대골로 20-11 ,22,35.1596291,129.1111034
부산광역시 수영구 망미배산로18번길 14 ,28,35.1748991,129.1064596
부산광역시 수영구 수영로646번길 35 ,25,35.1631611,129.1171634
부산광역시 수영구 수영로646번길 31 ,25,35.1631899,129.1169629
부산광역시 수영구 광안로35번길 68 ,24,35.1585437,129.1169755
부산광역시 수영구 수영로610번길 81 ,25,35.15974420000001,129.1180762
부산광역시 수영구 남천바다로21번길 70 ,110,35.1517295,129.1152156
부산광역시 수영구 수영로545번가길 8 ,36,35.154379,129.1115724
부산광역시 수영구 남천동로10번길 10 ,73,35.1425874,129.1093102
부산광역시 수영구 남천바다로15번길 76 ,22,35.1526627,129.1141994
부산광역시 수영구 구락로16번길 4 ,20,35.1696166,129.1198848
부산광역시 수영구 구락로16번길 8 ,20,35.1695932,129.1200402
부산광역시 수영구 구락로16번길 10 ,20,35.1695705,129.1201949
부산광역시 수영구 구락로16번길 14 ,22,35.1695558,129.1203672
부산광역시 수영구 망미번영로24번길 89-11 ,24,35.1673514,129.1128708
부산광역시 수영구 망미번영로91번길 14 ,26,35.1756383,129.1107021
부산광역시 수영구 수영로575번길 10 ,65,35.1574828,129.1125182
부산광역시 수영구 수영로680번길 6 ,28,35.1663184,129.1153056
부산광역시 수영구수영로 471,20,35.1481644,129.1101839
부산광역시 수영구 연수로 403 ,32,35.1686771,129.113649
부산광역시 수영구 남천바다로10번길 70 ,99,35.1467779,129.1107191
부산광역시 수영구 수영로 542 ,33,35.1540227,129.1124766
부산광역시 수영구 연수로249번길 21 ,22,35.1742014,129.0979515
부산광역시 수영구 망미배산로 56,1147,35.1757506,129.1017616
부산광역시 수영구 망미동 1168,98,35.1773173,129.1006762
부산광역시 수영구  광남로 102 ,93,35.1509002,129.1154502
부산광역시 수영구 남천동로 91 ,421,35.1443444,129.1122023
부산광역시 수영구 광안해변로326번길 10,294,35.1557726,129.1284456
부산광역시 수영구 광안해변로326번길 9,120,35.155925,129.1293705
부산광역시 수영구 광안해변로326번길 32,316,35.1547988,129.1287962
부산광역시 수영구 광안해변로326번길 31,308,35.1550903,129.1300145
부산광역시 수영구 광남로 100,89,35.1507874,129.1152301
부산광역시 수영구 수영로 452-14,79,35.1458863,129.1106048
부산광역시 수영구 황령대로 509번길,97,35.1378051,129.1093456
부산광역시 수영구 호암로29번길 50,971,35.154519,129.1092617
부산광역시 수영구 광남로213번길 16,28,35.1595534,129.1222535
부산광역시 수영구 광서로 40번길-11,21,35.1651261,129.1103325
부산광역시 수영구 광서로46번길 5,20,35.1646872,129.1095458
부산광역시 수영구 감포로 9-6,22,35.1592649,129.1203694
부산광역시 수영구 수영로606번길 54,22,35.1591749,129.1164473
부산광역시 수영구 감포로12번길 21,20,35.159995,129.1217068
부산광역시 수영구 수영로642번길 69,20,35.1626772,129.1180265
부산광역시 수영구 황령대로497번길 19,94,35.13870989999999,129.1086561
부산광역시 수영구 수영로 700,25,35.1673498,129.1161192
부산광역시 수영구 광남로 166,99,35.1556033,129.1191209
부산광역시 수영구 광안로62번길 10,175,35.1543974,129.1182867
부산광역시 수영구 민락수변로 49,294,35.1536438,129.126154
부산광역시 수영구 호암로 45,225,35.1573844,129.107613
부산광역시 수영구 연수로364번길 20,24,35.1698588,129.1091096
부산광역시 수영구 연수로392번길 65,21,35.1669019,129.1101325
부산광역시 수영구 수영로 557-1,29,35.1556679,129.1123489
부산광역시 수영구 광남로 122,96,35.1523275,129.1166181
부산광역시 수영구 무학로9번길 10,71,35.1649846,129.1160152
부산광역시 수영구 수영로 389,975,35.1576548,129.1142573
부산광역시 수영구 남천동로 46,913,35.1435903,129.1117581
부산광역시 수영구 광남로 213번길 50,20,35.1602377,129.1218679
부산광역시 영도구 중리북로29번길 8,20,35.0716657,129.067414
부산광역시 영도구 와치로167번길 41,23,35.0804393,129.065567
부산광역시 영도구 일산봉로 29 ,23,35.0872053,129.0647483
부산광역시 영도구 하나길 143 ,24,35.0825115,129.0449128
부산광역시 영도구 태종로 769 ,24,35.0678574,129.0813584
부산광역시 영도구 태종로 417-31 ,24,35.0918646,129.0672924
부산광역시 영도구 절영로 530 ,26,35.0734554,129.0734367
부산광역시 영도구 태종로 688-8 ,26,35.0720863,129.0750238
부산광역시 영도구 태종로 742-5 ,26,35.069865,129.0792034
부산광역시 영도구 동삼로 41-6 ,28,35.0769531,129.070481
부산광역시 영도구 찬새미길 134 ,34,35.0925959,129.0533705
부산광역시 영도구 남항서로82번길 12 ,40,35.0874954,129.036161
부산광역시 영도구 남항남로9번길 32 ,40,35.0869135,129.0366503
부산광역시 영도구 절영로 550 ,41,35.0751187,129.0732343
부산광역시 영도구 태종로 92 ,44,35.0914841,129.0407639
부산광역시 영도구 동삼남로 34 ,44,35.0771869,129.0695163
부산광역시 영도구 태종로 188 ,45,35.0942473,129.0488177
부산광역시 영도구 태종로99번길 28 ,46,35.0925648,129.0426834
부산광역시 영도구 봉래길 121 ,48,35.09248350000001,129.0530365
부산광역시 영도구 동삼로 46 ,48,35.0775978,129.0706568
부산광역시 영도구 태종로 496 ,48,35.0856252,129.0718675
부산광역시 영도구 청학로 81 ,48,35.095829,129.0608449
부산광역시 영도구 웃서발로 20 ,49,35.0820866,129.0668326
부산광역시 영도구 동삼동로 13 ,49,35.081041,129.0722212
부산광역시 영도구 절영로 555 ,50,35.0753903,129.0722078
부산광역시 영도구 동삼로 88 ,45,35.08117650000001,129.0709345
부산광역시 영도구 절영로 239 ,52,35.0770422,129.0472088
부산광역시 영도구 중리북로 10 ,54,35.070242,129.0672622
부산광역시 영도구 동삼로28번길 22 ,57,35.0769197,129.0728264
부산광역시 영도구 봉래길 172 ,60,35.0917065,129.0542265
부산광역시 영도구 대평로 15 ,46,35.090422,129.0351466
부산광역시 영도구 남항남로19번길 29 ,66,35.0866064,129.0366954
부산광역시 영도구 중복길 306 ,69,35.084681,129.0471381
부산광역시 영도구 절영로102번길 16 ,70,35.0855465,129.0397412
부산광역시 영도구 남항남로19번길 30 ,70,35.0864797,129.0375186
부산광역시 영도구 절영로94번길 14 ,70,35.0858293,129.0389744
부산광역시 영도구 대평로19번길 12 ,71,35.0906224,129.0346499
부산광역시 영도구 중리북로 12 ,71,35.0705742,129.0669722
부산광역시 영도구 중리남로 12 ,72,35.0688234,129.06647
부산광역시 영도구 절영로 538 ,74,35.07398270000001,129.0736396
부산광역시 영도구 하나길 753 ,75,35.0945336,129.0530639
부산광역시 영도구 태종로 644 ,78,35.0761029,129.0727975
부산광역시 영도구 와치로 23 ,80,35.0895438,129.0587533
부산광역시 영도구 청학서로 61 ,83,35.0962864,129.0565506
부산광역시 영도구 절영로 553 ,84,35.0751017,129.0717073
부산광역시 영도구 와치로 261 ,84,35.0761405,129.0701709
부산광역시 영도구 남항남로 52 ,89,35.0835934,129.0392306
부산광역시 영도구 와치로 64 ,96,35.08760669999999,129.0596249
부산광역시 영도구 절영로 553 ,98,35.0751017,129.0717073
부산광역시 영도구 청학서로 1 ,102,35.091371,129.0568857
부산광역시 영도구 영봉길 182 ,100,35.0918725,129.0455835
부산광역시 영도구 절영로13번길 25 ,102,35.0928166,129.0416162
부산광역시 영도구 웃서발로 92 ,120,35.0783837,129.0717302
부산광역시 영도구 웃서발로 15 ,122,35.0816553,129.0679222
부산광역시 영도구 절영로 4 ,122,35.0940186,129.040313
부산광역시 영도구 절영로490번길 18 ,123,35.0704014,129.0702955
부산광역시 영도구 태종로 705 ,143,35.0718796,129.0770613
부산광역시 영도구 동삼서로 61 ,144,35.0839185,129.0703674
부산광역시 영도구 태종로700번길 19 ,174,35.0711533,129.0751857
부산광역시 영도구 광암길 6 ,175,35.0922661,129.0666279
부산광역시 영도구 절영로 551 ,183,35.074605,129.0727297
부산광역시 영도구 동삼로29번길 5 ,188,35.0757597,129.0710377
부산광역시 영도구 중복길 270 ,209,35.0841875,129.0476615
부산광역시 영도구 일산봉로 58 ,210,35.0869466,129.0656954
부산광역시 영도구 중복길 384 ,220,35.0862367,129.047877
부산광역시 영도구 동삼동로 10 ,224,35.0805948,129.0711639
부산광역시 영도구 절영로 227 ,240,35.0775349,129.046743
부산광역시 영도구 태종로358번길 3 ,244,35.09337120000001,129.0629164
부산광역시 영도구 향토길 14 ,246,35.0796769,129.0455647
"부산광역시 영도구 동삼북로 20 (동삼동, 영도일동미라주브라이튼)",249,35.081616,129.070837
"부산광역시 영도구 동삼로 98 (동삼동, 영도일동미라주브라이튼)",63,35.081616,129.070837
부산광역시 영도구 봉래길 134 ,270,35.0917304,129.0530964
부산광역시 영도구 와치로 294 ,270,35.0732887,129.0715099
부산광역시 영도구 태종로 702 ,285,35.0711832,129.0761107
부산광역시 영도구 태종로 428 ,299,35.0892707,129.067784
부산광역시 영도구 봉래길 94 ,310,35.0903787,129.0505708
부산광역시 영도구 함지로 19 ,320,35.0715677,129.0600232
부산광역시 영도구 조내기로 33 ,355,35.0867555,129.0638781
"부산광역시 영도구 와치로 287 (동삼동, 절영아파트)",360,35.0752889,129.0675618
부산광역시 영도구 절영로 524 ,381,35.0726461,129.0735669
부산광역시 영도구 함지로 35 ,400,35.0721754,129.0625483
부산광역시 영도구 와치로 266 ,414,35.0748716,129.0696311
부산광역시 영도구 영선대로 98 ,416,35.0885164,129.0434817
부산광역시 영도구 일산봉로 62 ,418,35.087481,129.0659226
부산광역시 영도구 남항새싹길 79 ,448,35.0820826,129.0433107
부산광역시 영도구 대평로 16 ,462,35.0913686,129.0360685
부산광역시 영도구 조내기로 38 ,490,35.0854225,129.0623059
부산광역시 영도구 태종로 260 ,508,35.0970002,129.0558306
부산광역시 영도구 중리로 32 ,522,35.0733929,129.0692007
부산광역시 영도구 청학남로 48 ,528,35.0882485,129.0626198
부산광역시 영도구 절영로 504 ,630,35.0716497,129.0717921
부산광역시 영도구 대교로14번길 17 ,676,35.0945261,129.0432734
부산광역시 영도구 해안산책길 30 ,868,35.08202000000001,129.0400629
부산광역시 영도구 동삼북로 2 ,976,35.0832776,129.0675007
부산광역시 영도구 함지로 8 ,1000,35.0708925,129.0619956
부산광역시 영도구 함지로79번길 53 ,1120,35.0767317,129.0644245
부산광역시 영도구 와치로 231 ,1340,35.0767177,129.0671376
부산광역시 영도구 상리로 1 ,1968,35.0859653,129.0685503
부산광역시 영도구 상리로 1 ,2088,35.0859653,129.0685503
부산광역시 영도구 절영로35번길 46 ,184,35.090272,129.0413388
부산광역시 영도구 동삼로 105 ,26,35.0827924,129.0711265
부산광역시 영도구 영선대로 95 ,40,35.0894296,129.0425652
부산광역시 영도구 산업로 10 ,56,35.0948029,129.0647414
부산광역시 영도구 절영로 43 ,51,35.090388,129.0390841
부산광역시 영도구 절영로 89 ,24,35.0867612,129.0398027
부산광역시 영도구 대교로2번길 26 ,136,35.094024,129.0456884
부산광역시 영도구 대교로6번길 33 ,81,35.0945672,129.0447707
부산광역시 영도구 일산봉로 97 ,34,35.0904545,129.0657065
부산광역시 영도구 태종로 86 ,30,35.0917724,129.0402363
부산광역시 영도구 대교로46번길 21 ,123,35.0952327,129.0413057
부산광역시 영도구 절영로 40,35,35.0911203,129.0387688
부산광역시 영도구 대교로2번길 25,26,35.09417,129.0451138
부산광역시 영도구 태종로 393 ,28,35.0921106,129.0661593
부산광역시 영도구 와치로 173 ,51,35.0796204,129.0638365
부산광역시 영도구 동삼로 105,26,35.0827924,129.0711265
부산광역시 영도구 남항서로 132,56,35.0919789,129.0381752
부산광역시 영도구 중리북로21번길 10,44,35.0716246,129.0666966
부산광역시 영도구 절영로 48,83,35.09050149999999,129.038357
부산광역시 영도구 봉래나루로 48,68,35.093211,129.0381775
부산광역시 영도구 동삼북로 19,28,35.0828909,129.0707088
부산광역시 영도구 영선대로 69,51,35.0873455,129.0414755
부산광역시 영도구 남항서로 131,115,35.0921744,129.0377057
부산광역시 영도구 청학서로 7,20,35.0915995,129.0568853
부산광역시 영도구 태종로 172,1216,35.0933921,129.048747
부산광역시 영도구 동삼오션로 30,846,35.068379,129.0830071
부산광역시 영도구 태종로 405,262,35.0912359,129.0664954
부산광역시 영도구 대교로40번길 8,93,35.0945975,129.041353
부산광역시 영도구 남항서로 123,68,35.09141109999999,129.0373011
부산광역시 영도구 남항로 31번길 15,59,35.0897588,129.039976
부산광역시 영도구 절영로33,54,35.0913977,129.0395123
부산광역시 영도구 청학동로 77,30,35.0941608,129.064275
부산광역시 영도구 태종로95번길 14,29,35.0921826,129.0417863
부산광역시 영도구 동삼로77번길 12,27,35.0806112,129.0696371
부산광역시 영도구 절영로93번길 35,27,35.0880128,129.0405325
부산광역시 영도구 절영로 19번길 57,22,35.0916048,129.0429741
부산광역시 영도구 절영로 13번길 38,54,35.0922389,129.0420873
부산광역시 영도구 동삼로 38-1,24,35.0770287,129.0713281
부산광역시 영도구 남항로 25번길 8,72,35.0895426,129.0396217
부산광역시 영도구 동삼로108번길 42 ,28,35.0815843,129.0730843
부산광역시 영도구 대평로20번길 23 ,126,35.092154,129.0354423
부산광역시 영도구 태종로335,59,35.0962398,129.0624707
부산광역시 영도구 태종로 98,40,35.091196,129.0414769
부산광역시 영도구 동삼로 47,42,35.0776575,129.0702854
부산광역시 영도구 태종로 73번길 42 ,28,35.0942782,129.0397771
부산광역시 영도구 대교로 30번길 16 ,24,35.0946789,129.0425036
부산광역시 영도구 대교로 30번길 14 ,20,35.094585,129.0424489
부산광역시 영도구 해양로 52 ,24,35.0971397,129.0608902
부산광역시 영도구 태종로 773번길 4 ,27,35.0675403,129.0816461
부산광역시 영도구 태종로 40 ,31,35.0944619,129.0364768
부산광역시 영도구 영선대로 67번길 17,84,35.0872074,129.0405407
부산광역시 영도구 절영로 554,24,35.0755376,129.0727224
부산광역시 영도구 동삼서로 51,20,35.0832382,129.0698128
부산광역시 영도구 남항로9번길 11,55,35.0904417,129.0377339
부산광역시 영도구 해양로 78,26,35.0960945,129.063392
부산광역시 영도구 남항로 9번길 5,65,35.0901959,129.037644
부산광역시 영도구 대교로2번길 15,85,35.0937858,129.0448614
부산광역시 영도구 태종로 611 ,500,35.08243330000001,129.0672969
부산광역시 영도구 태종로 75 ,728,35.0925224,129.0394437
부산광역시 중구 창선동1가 9-1,24,35.1000586,129.029872
부산광역시 중구 신창동2가 22,29,35.1002351,129.029527
부산광역시 중구 영주동 73-1,192,35.1135568,129.0328417
부산광역시 중구 영주동 72-4,167,35.1141163,129.0326037
부산광역시 중구 영주동 93-4,72,35.1136395,129.0306092
부산광역시 중구 보수1가 산3-148,406,35.1054698,129.031545
부산광역시 중구 동광동1가 1-10,74,35.0995514,129.0361053
부산광역시 중구 영주동 산1-200,215,35.1157343,129.0301391
부산광역시 중구 동광동5가 16-290,48,35.1070495,129.033012
부산광역시 중구 보수동3가 58,36,35.1042484,129.0225484
부산광역시 중구 대창동1가 54-67,147,35.1078586,129.0358436
부산광역시 중구 신창동1가 4,80,35.1017913,129.0306079
부산광역시 중구 부평2가 77,95,35.1018526,129.0259122
부산광역시 중구 부평동2가 47-6,47,35.0987358,129.0253413
부산광역시 중구 영주동 91-1,60,35.1144366,129.0309125
"부산광역시 중구 영주2동 248-1,252-3",60,35.1115618,129.0318142
"부산광역시 중구 영주1동 2-78,2,2-130",90,35.1119095,129.036669
부산광역시 중구 보수동2가 38-1,47,35.1065396,129.0226666
부산광역시 중구 신창동1가 2-1,53,35.1020984,129.0305818
부산광역시 중구 대청동4가 78-76,34,35.1052888,129.0295437
부산광역시 중구 중앙동4가 40-15,19,35.1056455,129.034969
부산광역시 중구 부평동2가 35-1,24,35.0991987,129.0261499
부산광역시 중구 영주동 285-3,38,35.1102913,129.0316723
부산광역시 중구 남포동6가 3,47,35.0970412,129.0278132
부산광역시 중구 대청4가 79-1,131,35.1054698,129.031545
부산광역시 중구 동광동5가 16-11,120,35.107241,129.0340971
부산광역시 중구 보수동3가 46-1,36,35.1041806,129.0217609
부산광역시 중구 영주동 106-9,130,35.1122041,129.0290422
부산광역시 중구 영주동 450-25,110,35.1091058,129.0333602
부산광역시 중구 영주동 1-92,60,35.1152887,129.0327323
부산광역시 중구 보수동1가 41-1,140,35.1067242,129.0253822
부산광역시 중구 보수동2가 118-3,63,35.1033617,129.0240662
부산광역시 중구 영주동 161,322,35.1113962,129.0302037
"부산광역시 중구 대청동4가 81-48,81-49",70,35.1047601,129.0281582
부산광역시 중구 영주동 160,328,35.1126216,129.0298258
부산광역시 중구 영주동 92,204,35.1138757,129.0300448
부산광역시 중구 보수동2가 74-9,45,35.1052678,129.0238158
부산광역시 중구 부평동4가 45,60,35.1029506,129.0221876
부산광역시 중구 부평동4가 2-30,18,35.1028224,129.0232764
부산광역시 중구 보수동1가 24-2,24,35.1066753,129.0233077
부산광역시 중구 부평동4가 2-2,48,35.1029958,129.0234001
부산광역시 중구 영주동 587,102,35.1117487,129.0368044
부산광역시 중구 영주동 5,111,35.1136506,129.0352757
부산광역시 중구 대청동4가 34-2,58,35.1053621,129.0309392
부산광역시 중구 부평동4가 2-1,21,35.1029667,129.0236617
부산광역시 중구 보수동2가 118-8,28,35.103488,129.0244062
부산광역시 중구 부평동4가 42-1,28,35.1029093,129.0224168
부산광역시 중구 대청동2가 19-2,40,35.1032007,129.0301044
부산광역시 중구 부평동4가 2-9,22,35.1028233,129.0235014
부산광역시 중구 보수동2가 89-5,58,35.1043072,129.0243934
부산광역시 중구 보수동2가 81-2,33,35.1045853,129.023982
부산광역시 중구 대청동1가 37-1,268,35.1031544,129.033116
부산광역시 중구 영주동 546-3,21,35.1108133,129.034693
부산광역시 중구 보수동2가 80-1,42,35.104551,129.0233167
부산광역시 중구 대청동4가 91-1,24,35.103797,129.0306283
부산광역시 중구 부평동3가 72-2 ,20,35.1021063,129.024206
부산광역시 중구 보수동2가 80-5,16,35.10441,129.0238249
부산광역시 중구 부평동4가 37-1,30,35.1021702,129.0222195
부산광역시 중구 부평동4가 37-6,20,35.1023082,129.0222637
부산광역시 중구 부평동4가 37-16,20,35.1023139,129.0221129
부산광역시 중구 보수동1가 11-5,39,35.1071639,129.0229155
부산광역시 중구 부평동4가 57-1,42,35.1025822,129.0218838
부산광역시 중구 대청동1가 17-1 ,18,35.1038121,129.0325979
부산광역시 중구 영주동 585-5,20,35.1113647,129.0369099
부산광역시 중구 대청동2가 8-4,16,35.103408,129.0312843
부산광역시 중구 영주동 554-7,12,35.1111268,129.0346923
부산광역시 중구 영주동 619-6,8,35.1102896,129.0368554
부산광역시 중구 영주동 584,16,35.1112757,129.0368581
부산광역시 중구 보수동3가 56 ,74,35.103857,129.0223172
부산광역시 중구 보수동2가 79-1,20,35.1047812,129.0235059
